DATUM;UHRZEIT VON;UHRZEIT BIS;BETR. NEG;BETR. POS;LETZTE AENDERUNG;ERSATZWERT;QUAL. NEG;QUAL. POS;LETZTE AENDERUNG
09.02.2017;15:00;15:15;1,671;412,554;09.02.2017 15:51:44;;2,772;411,800;-
09.02.2017;15:15;15:30;5,370;294,876;09.02.2017 16:06:40;;7,140;295,048;-
09.02.2017;15:30;15:45;10,312;85,781;09.02.2017 16:21:41;;11,248;84,840;-
09.02.2017;15:45;16:00;65,846;56,729;09.02.2017 16:36:40;;59,508;68,660;-
09.02.2017;16:00;16:15;38,365;57,223;09.02.2017 16:51:47;;40,072;58,928;-
09.02.2017;16:15;16:30;92,164;16,082;09.02.2017 17:06:44;;96,028;19,060;-
09.02.2017;16:30;16:45;5,061;80,911;09.02.2017 17:21:40;;6,916;81,868;-
09.02.2017;16:45;17:00;4,173;173,308;09.02.2017 17:36:42;;6,020;174,460;-
09.02.2017;17:00;17:15;52,616;68,173;09.02.2017 17:51:41;;54,264;68,648;-
09.02.2017;17:15;17:30;17,080;74,530;09.02.2017 18:06:41;;18,516;75,104;-
09.02.2017;17:30;17:45;2,084;167,652;09.02.2017 18:21:41;;3,268;168,200;-
09.02.2017;17:45;18:00;1,369;481,731;09.02.2017 18:36:40;;3,200;482,076;-
09.02.2017;18:00;18:15;1,956;150,583;09.02.2017 18:51:42;;2,992;149,692;-
09.02.2017;18:15;18:30;15,398;106,545;09.02.2017 19:06:41;;17,576;108,112;-
09.02.2017;18:30;18:45;0,975;112,667;09.02.2017 19:21:39;;2,880;113,052;-
09.02.2017;18:45;19:00;31,833;149,662;09.02.2017 19:36:43;;33,900;150,056;-
09.02.2017;19:00;19:15;48,488;80,504;09.02.2017 19:51:39;;51,840;82,576;-
09.02.2017;19:15;19:30;102,562;10,569;09.02.2017 19:55:42;;105,640;12,844;-
09.02.2017;19:30;19:45;135,383;15,786;09.02.2017 19:55:42;;138,172;18,044;-
09.02.2017;19:45;20:00;293,755;1,862;09.02.2017 20:36:41;;299,188;6,880;-
09.02.2017;20:00;20:15;153,281;164,963;09.02.2017 20:51:41;;169,020;178,912;-
09.02.2017;20:15;20:30;111,526;119,637;09.02.2017 21:06:45;;116,468;123,836;-
09.02.2017;20:30;20:45;479,956;1,158;09.02.2017 21:21:43;;483,356;3,400;-
09.02.2017;20:45;21:00;824,047;0,517;09.02.2017 21:36:46;;827,544;4,060;-
09.02.2017;21:00;21:15;271,568;91,858;09.02.2017 21:51:40;;283,412;103,940;-
09.02.2017;21:15;21:30;230,609;4,487;09.02.2017 22:06:40;;233,868;7,364;-
09.02.2017;21:30;21:45;210,768;0,939;09.02.2017 22:21:41;;215,336;5,416;-
09.02.2017;21:45;22:00;481,788;0,582;09.02.2017 22:36:41;;485,276;2,912;-
09.02.2017;22:00;22:15;180,983;96,830;09.02.2017 22:51:40;;190,256;107,200;-
09.02.2017;22:15;22:30;3,866;206,749;09.02.2017 23:06:50;;6,368;209,352;-
09.02.2017;22:30;22:45;2,065;369,624;09.02.2017 23:21:48;;3,944;370,908;-
09.02.2017;22:45;23:00;107,711;218,141;09.02.2017 23:36:41;;111,608;222,000;-
09.02.2017;23:00;23:15;34,319;82,660;09.02.2017 23:51:43;;36,560;83,012;-
09.02.2017;23:15;23:30;65,105;2,136;10.02.2017 00:06:41;;66,828;3,556;-
09.02.2017;23:30;23:45;17,518;18,798;10.02.2017 00:36:42;;19,520;20,460;-
09.02.2017;23:45;00:00;60,765;5,695;10.02.2017 00:36:42;;63,684;8,084;-
10.02.2017;00:00;00:15;25,291;200,401;10.02.2017 00:51:42;;28,340;202,800;-
10.02.2017;00:15;00:30;2,255;261,933;10.02.2017 01:06:41;;3,856;263,040;-
10.02.2017;00:30;00:45;3,194;42,161;10.02.2017 01:21:40;;5,208;42,884;-
10.02.2017;00:45;01:00;6,590;5,728;10.02.2017 01:36:41;;9,668;7,596;-
10.02.2017;01:00;01:15;6,606;142,372;10.02.2017 01:51:42;;10,452;144,868;-
10.02.2017;01:15;01:30;54,627;14,904;10.02.2017 02:06:39;;60,152;19,660;-
10.02.2017;01:30;01:45;111,488;0,825;10.02.2017 02:21:39;;116,264;4,276;-
10.02.2017;01:45;02:00;84,146;1,400;10.02.2017 02:36:43;;88,564;5,056;-
10.02.2017;02:00;02:15;107,424;10,577;10.02.2017 02:51:39;;113,872;16,432;-
10.02.2017;02:15;02:30;88,042;3,394;10.02.2017 03:06:39;;93,292;7,980;-
10.02.2017;02:30;02:45;11,255;7,829;10.02.2017 03:21:40;;13,300;9,424;-
10.02.2017;02:45;03:00;29,189;2,648;10.02.2017 03:36:42;;33,372;6,356;-
10.02.2017;03:00;03:15;12,828;98,036;10.02.2017 03:51:39;;15,772;100,340;-
10.02.2017;03:15;03:30;2,308;177,212;10.02.2017 04:06:41;;4,340;178,756;-
10.02.2017;03:30;03:45;3,621;188,920;10.02.2017 04:21:39;;5,108;189,224;-
10.02.2017;03:45;04:00;5,396;58,563;10.02.2017 04:36:43;;9,860;62,076;-
10.02.2017;04:00;04:15;4,818;144,937;10.02.2017 04:51:44;;6,604;146,284;-
10.02.2017;04:15;04:30;4,030;230,168;10.02.2017 05:06:39;;5,200;230,716;-
10.02.2017;04:30;04:45;8,159;111,020;10.02.2017 05:21:44;;9,940;111,920;-
10.02.2017;04:45;05:00;8,818;117,487;10.02.2017 05:36:39;;10,472;117,892;-
10.02.2017;05:00;05:15;18,991;32,541;10.02.2017 05:51:39;;22,472;35,176;-
10.02.2017;05:15;05:30;6,777;163,097;10.02.2017 06:06:39;;7,692;163,948;-
10.02.2017;05:30;05:45;2,319;369,887;10.02.2017 06:21:40;;3,296;369,432;-
10.02.2017;05:45;06:00;7,493;325,549;10.02.2017 06:36:39;;9,664;326,752;-
10.02.2017;06:00;06:15;114,634;31,937;10.02.2017 06:51:39;;118,928;34,828;-
10.02.2017;06:15;06:30;11,020;113,905;10.02.2017 07:06:43;;14,380;115,788;-
10.02.2017;06:30;06:45;6,136;322,798;10.02.2017 07:21:42;;7,492;323,672;-
10.02.2017;06:45;07:00;5,485;293,353;10.02.2017 07:36:43;;6,300;293,308;-
10.02.2017;07:00;07:15;3,163;246,279;10.02.2017 07:51:40;;6,608;248,744;-
10.02.2017;07:15;07:30;7,754;373,901;10.02.2017 07:55:41;;9,208;375,292;-
10.02.2017;07:30;07:45;0,516;551,191;10.02.2017 07:55:41;;2,048;552,784;-
10.02.2017;07:45;08:00;1,629;337,739;10.02.2017 08:36:40;;3,048;339,248;-
10.02.2017;08:00;08:15;104,671;28,273;10.02.2017 08:51:42;;106,992;30,324;-
10.02.2017;08:15;08:30;13,892;87,601;10.02.2017 09:06:43;;15,840;89,096;-
10.02.2017;08:30;08:45;1,076;154,220;10.02.2017 09:21:42;;2,780;155,812;-
10.02.2017;08:45;09:00;0,875;331,621;10.02.2017 09:36:39;;2,212;333,820;-
10.02.2017;09:00;09:15;2,231;145,362;10.02.2017 09:40:40;;4,020;147,292;-
10.02.2017;09:15;09:30;1,821;166,111;10.02.2017 09:40:40;;2,520;166,532;-
10.02.2017;09:30;09:45;1,043;390,243;10.02.2017 10:10:40;;1,760;402,380;-
10.02.2017;09:45;10:00;1,816;506,760;10.02.2017 10:10:40;;3,472;497,576;-
10.02.2017;10:00;10:15;1,797;406,898;10.02.2017 10:51:43;;3,544;406,444;-
10.02.2017;10:15;10:30;0,983;239,002;10.02.2017 11:06:39;;1,312;245,848;-
10.02.2017;10:30;10:45;3,233;180,370;10.02.2017 11:21:42;;3,836;178,676;-
10.02.2017;10:45;11:00;6,771;98,437;10.02.2017 11:36:40;;8,388;97,208;-
10.02.2017;11:00;11:15;12,316;113,683;10.02.2017 11:51:40;;16,260;114,920;-
10.02.2017;11:15;11:30;1,908;193,643;10.02.2017 12:09:37;;5,236;193,756;-
10.02.2017;11:30;11:45;1,133;293,777;10.02.2017 12:21:41;;2,424;291,680;-
10.02.2017;11:45;12:00;4,504;200,506;10.02.2017 12:36:44;;6,084;199,548;-
10.02.2017;12:00;12:15;3,702;490,824;10.02.2017 12:51:44;;5,296;490,180;-
10.02.2017;12:15;12:30;2,501;322,343;10.02.2017 13:06:39;;3,496;322,272;-
10.02.2017;12:30;12:45;2,895;322,169;10.02.2017 13:21:40;;3,984;320,492;-
10.02.2017;12:45;13:00;2,595;143,386;10.02.2017 13:36:41;;4,032;142,056;-
10.02.2017;13:00;13:15;5,495;299,608;10.02.2017 13:51:44;;6,624;298,956;-
10.02.2017;13:15;13:30;1,652;500,531;10.02.2017 14:06:44;;1,912;498,008;-
10.02.2017;13:30;13:45;1,192;306,148;10.02.2017 14:21:40;;2,876;305,560;-
10.02.2017;13:45;14:00;2,867;76,933;10.02.2017 14:36:40;;4,072;75,588;-
10.02.2017;14:00;14:15;1,765;414,875;10.02.2017 14:40:41;;2,552;414,340;-
10.02.2017;14:15;14:30;0,857;447,976;10.02.2017 14:40:41;;1,640;446,144;-
10.02.2017;14:30;14:45;1,038;259,325;10.02.2017 15:21:40;;2,192;258,808;-
10.02.2017;14:45;15:00;1,680;131,835;10.02.2017 15:36:39;;2,480;131,252;-
10.02.2017;15:00;15:15;1,402;572,762;10.02.2017 15:51:42;;1,696;570,912;-
10.02.2017;15:15;15:30;1,585;472,367;10.02.2017 16:06:42;;2,580;472,620;-
10.02.2017;15:30;15:45;1,335;513,180;10.02.2017 16:21:40;;1,744;512,796;-
10.02.2017;15:45;16:00;2,064;460,035;10.02.2017 16:36:44;;2,796;459,816;-
10.02.2017;16:00;16:15;2,364;566,587;10.02.2017 16:51:44;;2,812;564,904;-
10.02.2017;16:15;16:30;1,483;433,171;10.02.2017 17:06:44;;3,108;433,072;-
10.02.2017;16:30;16:45;4,664;193,685;10.02.2017 17:21:44;;5,636;193,620;-
10.02.2017;16:45;17:00;75,042;69,957;10.02.2017 17:36:44;;77,896;70,380;-
10.02.2017;17:00;17:15;345,695;0,808;10.02.2017 17:51:40;;346,192;3,384;-
10.02.2017;17:15;17:30;193,582;0,957;10.02.2017 18:06:40;;195,104;2,256;-
10.02.2017;17:30;17:45;184,285;1,748;10.02.2017 18:21:41;;188,632;4,400;-
10.02.2017;17:45;18:00;43,959;14,523;10.02.2017 18:36:45;;50,116;17,484;-
10.02.2017;18:00;18:15;11,616;27,306;10.02.2017 18:51:40;;15,240;27,176;-
10.02.2017;18:15;18:30;15,260;19,507;10.02.2017 19:06:40;;19,612;21,188;-
10.02.2017;18:30;18:45;36,713;9,023;10.02.2017 19:21:41;;42,160;11,640;-
10.02.2017;18:45;19:00;141,666;1,366;10.02.2017 19:36:45;;149,512;6,624;-
10.02.2017;19:00;19:15;87,068;171,114;10.02.2017 19:51:40;;92,712;175,092;-
10.02.2017;19:15;19:30;185,352;2,419;10.02.2017 19:55:40;;196,300;13,784;-
10.02.2017;19:30;19:45;317,246;0,852;10.02.2017 19:55:40;;323,824;5,960;-
10.02.2017;19:45;20:00;299,877;0,493;10.02.2017 20:36:39;;299,468;2,660;-
10.02.2017;20:00;20:15;94,892;54,111;10.02.2017 20:51:45;;105,680;63,972;-
10.02.2017;20:15;20:30;33,984;5,724;10.02.2017 21:06:45;;35,708;6,900;-
10.02.2017;20:30;20:45;10,638;18,919;10.02.2017 21:21:41;;12,188;19,896;-
10.02.2017;20:45;21:00;105,533;1,552;10.02.2017 21:36:46;;109,512;3,972;-
10.02.2017;21:00;21:15;57,613;49,686;10.02.2017 21:51:45;;63,576;54,744;-
10.02.2017;21:15;21:30;9,710;61,545;10.02.2017 22:06:50;;12,628;63,752;-
10.02.2017;21:30;21:45;15,852;24,703;10.02.2017 22:21:41;;19,304;27,684;-
10.02.2017;21:45;22:00;73,002;3,495;10.02.2017 22:36:48;;75,432;5,140;-
10.02.2017;22:00;22:15;33,386;206,492;10.02.2017 22:51:48;;36,468;209,768;-
10.02.2017;22:15;22:30;57,780;50,349;10.02.2017 23:06:41;;59,792;51,140;-
10.02.2017;22:30;22:45;18,791;222,563;10.02.2017 23:21:39;;21,784;225,728;-
10.02.2017;22:45;23:00;12,450;159,785;10.02.2017 23:36:48;;13,500;161,044;-
10.02.2017;23:00;23:15;12,092;212,308;10.02.2017 23:51:42;;19,512;218,908;-
10.02.2017;23:15;23:30;98,285;27,070;11.02.2017 00:06:41;;99,960;28,356;-
10.02.2017;23:30;23:45;45,690;151,941;11.02.2017 00:36:41;;48,440;154,676;-
10.02.2017;23:45;00:00;163,870;4,372;11.02.2017 00:36:41;;166,496;6,424;-
11.02.2017;00:00;00:15;41,500;307,141;11.02.2017 00:51:40;;44,892;309,588;-
11.02.2017;00:15;00:30;88,230;48,212;11.02.2017 01:06:42;;90,848;49,760;-
11.02.2017;00:30;00:45;155,687;21,380;11.02.2017 01:21:39;;158,460;23,416;-
11.02.2017;00:45;01:00;276,016;1,337;11.02.2017 01:36:40;;278,044;2,412;-
11.02.2017;01:00;01:15;90,307;266,010;11.02.2017 01:51:40;;92,016;268,180;-
11.02.2017;01:15;01:30;37,696;66,743;11.02.2017 02:06:40;;40,396;68,584;-
11.02.2017;01:30;01:45;20,134;55,195;11.02.2017 02:21:40;;21,736;57,112;-
11.02.2017;01:45;02:00;59,376;28,276;11.02.2017 02:36:39;;60,720;29,516;-
11.02.2017;02:00;02:15;13,698;180,021;11.02.2017 02:51:39;;15,772;180,952;-
11.02.2017;02:15;02:30;9,082;410,358;11.02.2017 03:06:40;;12,052;413,264;-
11.02.2017;02:30;02:45;2,099;234,960;11.02.2017 03:14:39;;3,592;235,124;-
11.02.2017;02:45;03:00;7,457;85,109;11.02.2017 03:14:39;;10,208;88,176;-
11.02.2017;03:00;03:15;1,062;402,783;11.02.2017 03:51:40;;3,336;404,028;-
11.02.2017;03:15;03:30;3,238;298,176;11.02.2017 04:06:40;;5,416;299,588;-
11.02.2017;03:30;03:45;3,129;204,574;11.02.2017 04:21:40;;4,368;205,116;-
11.02.2017;03:45;04:00;40,185;91,734;11.02.2017 04:26:47;;42,380;92,108;-
11.02.2017;04:00;04:15;141,323;37,353;11.02.2017 04:26:47;;146,844;43,080;-
11.02.2017;04:15;04:30;89,716;5,829;11.02.2017 05:06:42;;93,972;9,036;-
11.02.2017;04:30;04:45;11,571;77,523;11.02.2017 05:21:44;;12,784;78,332;-
11.02.2017;04:45;05:00;9,492;27,057;11.02.2017 05:36:39;;11,932;28,404;-
11.02.2017;05:00;05:15;7,648;154,326;11.02.2017 05:51:39;;9,384;154,800;-
11.02.2017;05:15;05:30;1,801;317,987;11.02.2017 06:06:40;;4,112;319,572;-
11.02.2017;05:30;05:45;1,273;490,855;11.02.2017 06:21:39;;2,496;491,204;-
11.02.2017;05:45;06:00;0,694;292,998;11.02.2017 06:36:42;;2,256;294,304;-
11.02.2017;06:00;06:15;52,595;53,556;11.02.2017 06:51:39;;54,296;54,972;-
11.02.2017;06:15;06:30;5,523;137,304;11.02.2017 07:06:39;;7,208;137,780;-
11.02.2017;06:30;06:45;2,133;258,561;11.02.2017 07:21:39;;3,600;258,896;-
11.02.2017;06:45;07:00;1,566;344,742;11.02.2017 07:36:39;;2,628;345,444;-
11.02.2017;07:00;07:15;107,085;35,747;11.02.2017 07:51:39;;113,704;42,448;-
11.02.2017;07:15;07:30;10,593;100,120;11.02.2017 07:55:40;;12,672;101,396;-
11.02.2017;07:30;07:45;49,403;42,943;11.02.2017 07:55:40;;51,776;44,744;-
11.02.2017;07:45;08:00;44,207;39,030;11.02.2017 08:36:40;;46,732;40,084;-
11.02.2017;08:00;08:15;68,856;10,113;11.02.2017 08:51:39;;72,984;14,440;-
11.02.2017;08:15;08:30;5,879;175,042;11.02.2017 09:06:43;;6,988;175,920;-
11.02.2017;08:30;08:45;1,384;426,176;11.02.2017 09:21:39;;2,176;426,608;-
11.02.2017;08:45;09:00;12,286;119,663;11.02.2017 09:36:40;;13,900;120,444;-
11.02.2017;09:00;09:15;2,141;189,354;11.02.2017 09:40:41;;3,160;189,140;-
11.02.2017;09:15;09:30;3,489;174,594;11.02.2017 09:40:41;;4,856;175,180;-
11.02.2017;09:30;09:45;5,022;134,343;11.02.2017 10:21:39;;6,336;134,320;-
11.02.2017;09:45;10:00;17,182;71,542;11.02.2017 10:36:39;;19,988;73,248;-
11.02.2017;10:00;10:15;48,454;58,711;11.02.2017 10:40:40;;50,816;59,872;-
11.02.2017;10:15;10:30;129,507;3,876;11.02.2017 10:40:40;;134,372;6,992;-
11.02.2017;10:30;10:45;243,174;1,766;11.02.2017 11:21:39;;248,216;6,728;-
11.02.2017;10:45;11:00;205,359;5,354;11.02.2017 11:36:41;;208,192;7,220;-
11.02.2017;11:00;11:15;57,232;53,455;11.02.2017 11:51:40;;58,692;54,724;-
11.02.2017;11:15;11:30;18,230;95,649;11.02.2017 12:06:43;;20,552;96,876;-
11.02.2017;11:30;11:45;37,919;36,564;11.02.2017 12:21:40;;42,100;40,104;-
11.02.2017;11:45;12:00;18,469;131,024;11.02.2017 12:36:41;;22,192;134,324;-
11.02.2017;12:00;12:15;1,850;407,690;11.02.2017 12:51:40;;3,376;408,268;-
11.02.2017;12:15;12:30;2,243;156,125;11.02.2017 13:06:43;;2,972;155,068;-
11.02.2017;12:30;12:45;1,508;614,145;11.02.2017 13:21:40;;2,948;615,128;-
11.02.2017;12:45;13:00;43,291;68,891;11.02.2017 13:36:40;;47,796;73,020;-
11.02.2017;13:00;13:15;36,354;73,199;11.02.2017 13:51:40;;39,928;75,780;-
11.02.2017;13:15;13:30;59,304;9,114;11.02.2017 14:06:39;;71,596;19,764;-
11.02.2017;13:30;13:45;176,276;1,944;11.02.2017 14:21:39;;192,304;16,368;-
11.02.2017;13:45;14:00;611,219;0,745;11.02.2017 14:36:40;;623,184;11,492;-
11.02.2017;14:00;14:15;666,143;0,500;11.02.2017 14:51:39;;677,816;10,784;-
11.02.2017;14:15;14:30;321,355;1,942;11.02.2017 15:06:44;;333,160;13,276;-
11.02.2017;14:30;14:45;113,719;1,530;11.02.2017 15:21:40;;125,240;12,060;-
11.02.2017;14:45;15:00;104,039;30,993;11.02.2017 15:36:39;;108,084;33,452;-
11.02.2017;15:00;15:15;57,597;55,038;11.02.2017 15:51:39;;71,240;66,880;-
11.02.2017;15:15;15:30;30,997;103,689;11.02.2017 16:06:40;;34,648;106,760;-
11.02.2017;15:30;15:45;2,048;376,539;11.02.2017 16:21:40;;2,780;375,588;-
11.02.2017;15:45;16:00;20,445;132,047;11.02.2017 16:36:40;;22,808;132,908;-
11.02.2017;16:00;16:15;3,695;153,570;11.02.2017 16:51:40;;7,192;157,660;-
11.02.2017;16:15;16:30;1,953;425,441;11.02.2017 17:06:45;;3,100;425,904;-
11.02.2017;16:30;16:45;2,719;661,814;11.02.2017 17:21:40;;5,844;664,780;-
11.02.2017;16:45;17:00;46,248;366,426;11.02.2017 17:36:45;;49,220;368,340;-
11.02.2017;17:00;17:15;33,975;54,609;11.02.2017 17:51:40;;36,308;56,152;-
11.02.2017;17:15;17:30;45,228;63,451;11.02.2017 18:06:40;;50,992;68,952;-
11.02.2017;17:30;17:45;30,799;178,336;11.02.2017 18:21:47;;32,008;178,352;-
11.02.2017;17:45;18:00;11,228;412,975;11.02.2017 18:36:40;;13,000;414,144;-
11.02.2017;18:00;18:15;32,578;51,254;11.02.2017 18:51:40;;36,256;55,192;-
11.02.2017;18:15;18:30;33,764;51,003;11.02.2017 19:06:40;;36,940;53,924;-
11.02.2017;18:30;18:45;36,703;8,486;11.02.2017 19:21:45;;39,692;9,996;-
11.02.2017;18:45;19:00;31,888;82,477;11.02.2017 19:36:40;;35,644;86,688;-
11.02.2017;19:00;19:15;25,329;601,964;11.02.2017 19:51:48;;28,112;604,032;-
11.02.2017;19:15;19:30;6,714;142,569;11.02.2017 19:55:42;;9,904;144,880;-
11.02.2017;19:30;19:45;54,688;63,896;11.02.2017 19:55:42;;57,520;65,288;-
11.02.2017;19:45;20:00;50,647;9,584;11.02.2017 20:36:40;;53,500;13,360;-
11.02.2017;20:00;20:15;41,512;209,055;11.02.2017 20:51:43;;43,692;211,704;-
11.02.2017;20:15;20:30;74,527;120,668;11.02.2017 21:06:45;;77,228;123,036;-
11.02.2017;20:30;20:45;179,335;8,634;11.02.2017 21:21:39;;184,696;12,884;-
11.02.2017;20:45;21:00;535,441;0,692;11.02.2017 21:36:40;;545,272;10,312;-
11.02.2017;21:00;21:15;207,060;12,566;11.02.2017 21:51:40;;215,324;21,204;-
11.02.2017;21:15;21:30;97,247;18,308;11.02.2017 22:06:41;;103,652;23,656;-
11.02.2017;21:30;21:45;51,084;5,803;11.02.2017 22:21:47;;55,868;10,920;-
11.02.2017;21:45;22:00;224,161;2,418;11.02.2017 22:36:42;;232,624;9,312;-
11.02.2017;22:00;22:15;74,284;316,062;11.02.2017 22:51:41;;79,480;321,112;-
11.02.2017;22:15;22:30;1,748;150,459;11.02.2017 23:06:40;;3,096;150,904;-
11.02.2017;22:30;22:45;6,905;285,382;11.02.2017 23:21:40;;8,112;286,744;-
11.02.2017;22:45;23:00;37,460;104,820;11.02.2017 23:36:40;;40,356;107,144;-
11.02.2017;23:00;23:15;8,866;229,247;11.02.2017 23:51:47;;9,984;229,600;-
11.02.2017;23:15;23:30;6,729;38,889;12.02.2017 00:06:41;;8,216;39,592;-
11.02.2017;23:30;23:45;140,379;36,408;12.02.2017 00:36:39;;143,032;37,240;-
11.02.2017;23:45;00:00;602,291;1,582;12.02.2017 00:36:39;;603,972;3,432;-
12.02.2017;00:00;00:15;88,263;25,697;12.02.2017 00:51:40;;91,064;26,816;-
12.02.2017;00:15;00:30;151,660;8,087;12.02.2017 01:06:44;;154,804;10,876;-
12.02.2017;00:30;00:45;173,253;11,271;12.02.2017 01:21:40;;176,280;13,836;-
12.02.2017;00:45;01:00;106,323;1,648;12.02.2017 01:36:41;;108,344;3,820;-
12.02.2017;01:00;01:15;21,375;5,137;12.02.2017 01:51:40;;23,592;5,540;-
12.02.2017;01:15;01:30;179,390;2,162;12.02.2017 02:06:39;;183,080;4,860;-
12.02.2017;01:30;01:45;165,325;12,401;12.02.2017 02:21:40;;168,660;15,580;-
12.02.2017;01:45;02:00;460,016;1,589;12.02.2017 02:36:41;;462,140;3,484;-
12.02.2017;02:00;02:15;123,039;31,044;12.02.2017 02:51:40;;127,748;35,192;-
12.02.2017;02:15;02:30;51,997;40,987;12.02.2017 03:06:43;;55,996;43,796;-
12.02.2017;02:30;02:45;59,452;4,201;12.02.2017 03:21:40;;62,428;6,788;-
12.02.2017;02:45;03:00;254,511;1,037;12.02.2017 03:36:39;;258,620;4,364;-
12.02.2017;03:00;03:15;56,689;3,715;12.02.2017 03:51:40;;60,144;7,252;-
12.02.2017;03:15;03:30;13,475;7,954;12.02.2017 04:06:39;;13,764;8,160;-
12.02.2017;03:30;03:45;7,373;18,916;12.02.2017 04:21:40;;9,044;19,100;-
12.02.2017;03:45;04:00;75,201;4,097;12.02.2017 04:36:40;;77,920;5,864;-
12.02.2017;04:00;04:15;21,376;147,000;12.02.2017 04:51:39;;22,640;148,736;-
12.02.2017;04:15;04:30;2,689;240,170;12.02.2017 05:06:42;;4,464;240,400;-
12.02.2017;04:30;04:45;1,324;325,677;12.02.2017 05:21:42;;3,228;326,728;-
12.02.2017;04:45;05:00;4,543;258,513;12.02.2017 05:36:39;;5,768;259,712;-
12.02.2017;05:00;05:15;4,431;453,084;12.02.2017 05:51:42;;5,464;453,320;-
12.02.2017;05:15;05:30;7,107;231,020;12.02.2017 06:06:41;;8,948;232,384;-
12.02.2017;05:30;05:45;1,947;509,480;12.02.2017 06:21:40;;3,284;510,348;-
12.02.2017;05:45;06:00;1,651;514,490;12.02.2017 06:36:39;;2,788;514,388;-
12.02.2017;06:00;06:15;3,825;374,221;12.02.2017 06:51:40;;7,300;377,120;-
12.02.2017;06:15;06:30;1,519;480,253;12.02.2017 07:06:39;;3,276;481,284;-
12.02.2017;06:30;06:45;2,187;403,250;12.02.2017 07:21:42;;4,868;405,416;-
12.02.2017;06:45;07:00;16,230;303,969;12.02.2017 07:36:43;;18,860;305,984;-
12.02.2017;07:00;07:15;215,986;39,453;12.02.2017 07:51:39;;217,988;40,396;-
12.02.2017;07:15;07:30;238,065;1,198;12.02.2017 07:55:40;;239,828;2,452;-
12.02.2017;07:30;07:45;82,777;10,317;12.02.2017 07:55:40;;87,748;15,456;-
12.02.2017;07:45;08:00;14,317;57,345;12.02.2017 08:36:43;;16,580;58,588;-
12.02.2017;08:00;08:15;3,989;145,630;12.02.2017 08:51:40;;5,324;146,136;-
12.02.2017;08:15;08:30;3,185;159,508;12.02.2017 09:06:44;;4,864;161,460;-
12.02.2017;08:30;08:45;2,353;662,667;12.02.2017 09:21:40;;4,732;665,328;-
12.02.2017;08:45;09:00;1,195;928,038;12.02.2017 09:36:40;;2,872;929,564;-
12.02.2017;09:00;09:15;1,917;795,407;12.02.2017 09:51:40;;4,128;797,200;-
12.02.2017;09:15;09:30;1,310;1.168,971;12.02.2017 10:06:40;;2,436;1.171,220;-
12.02.2017;09:30;09:45;1,373;990,706;12.02.2017 10:21:39;;3,156;991,928;-
12.02.2017;09:45;10:00;1,262;800,552;12.02.2017 10:36:39;;2,052;800,640;-
12.02.2017;10:00;10:15;3,175;434,623;12.02.2017 10:40:42;;5,176;436,164;-
12.02.2017;10:15;10:30;1,171;900,084;12.02.2017 10:40:43;;1,924;900,776;-
12.02.2017;10:30;10:45;1,112;1.047,925;12.02.2017 11:21:40;;2,904;1.048,896;-
12.02.2017;10:45;11:00;15,354;550,018;12.02.2017 11:25:41;;18,484;551,700;-
12.02.2017;11:00;11:15;6,539;655,852;12.02.2017 11:25:41;;8,720;657,828;-
12.02.2017;11:15;11:30;1,561;519,968;12.02.2017 12:06:44;;3,132;521,320;-
12.02.2017;11:30;11:45;1,856;308,506;12.02.2017 12:21:41;;2,852;308,724;-
12.02.2017;11:45;12:00;23,757;106,179;12.02.2017 12:36:44;;26,444;108,524;-
12.02.2017;12:00;12:15;44,804;51,169;12.02.2017 12:51:39;;47,316;53,020;-
12.02.2017;12:15;12:30;28,537;7,874;12.02.2017 13:06:44;;31,068;10,528;-
12.02.2017;12:30;12:45;9,344;123,280;12.02.2017 13:10:40;;12,112;125,884;-
12.02.2017;12:45;13:00;61,778;65,054;12.02.2017 13:10:40;;63,744;66,380;-
12.02.2017;13:00;13:15;192,405;2,383;12.02.2017 13:51:40;;197,420;7,488;-
12.02.2017;13:15;13:30;145,733;2,683;12.02.2017 14:06:45;;148,004;5,272;-
12.02.2017;13:30;13:45;120,854;1,560;12.02.2017 14:21:39;;124,552;4,028;-
12.02.2017;13:45;14:00;176,274;1,980;12.02.2017 14:36:41;;177,728;3,348;-
12.02.2017;14:00;14:15;22,326;248,974;12.02.2017 14:51:46;;27,540;253,760;-
12.02.2017;14:15;14:30;97,710;5,577;12.02.2017 15:06:40;;104,232;11,416;-
12.02.2017;14:30;14:45;78,055;3,195;12.02.2017 15:21:45;;79,476;4,352;-
12.02.2017;14:45;15:00;111,979;2,177;12.02.2017 15:36:45;;114,100;5,028;-
12.02.2017;15:00;15:15;82,872;5,041;12.02.2017 15:51:45;;88,280;10,012;-
12.02.2017;15:15;15:30;282,938;0,689;12.02.2017 16:06:46;;285,124;2,212;-
12.02.2017;15:30;15:45;117,781;2,415;12.02.2017 16:21:40;;119,220;3,756;-
12.02.2017;15:45;16:00;163,910;1,097;12.02.2017 16:36:45;;168,496;5,188;-
12.02.2017;16:00;16:15;12,011;12,220;12.02.2017 16:51:45;;13,860;13,928;-
12.02.2017;16:15;16:30;7,170;137,732;12.02.2017 17:06:40;;8,556;139,672;-
12.02.2017;16:30;16:45;9,426;80,211;12.02.2017 17:21:40;;10,788;81,876;-
